"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","5","10","71","0","2021","2","",118,962,990,1003,10334142,1593531,27301,807,"",0.83,0.87,0.88,0.88,0.94,1.02,1.00,1.07,"",12,11.3,27,2.9,6,0.6,26,2.7,967183,10.3,149300,10.3,12269,81.6,61,8.2
"01039","0","10","70","0","2021","2","",957,11803,11869,11964,118979739,16255916,297879,770,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",44,4.8,897,8.2,665,5.9,504,4.4,11969622,11.2,2534478,18.5,101902,52.0,34,4.6
"01039","1","10","71","0","2021","2","",15,117,119,115,1921198,0,0,1263,"",2.77,0.49,0.50,0.48,0.55,0.00,0.00,1.14,"",0,0.0,-14,-10.7,-13,-9.8,-13,-10.2,20267,1.1,0,0.0,0,0.0,141,12.6
"01039","2","10","71","0","2021","2","",16,334,341,323,4219529,0,0,976,"",2.59,0.87,0.89,0.85,1.08,0.00,0.00,1.23,"",0,0.0,-33,-9.0,-17,-4.7,-15,-4.4,41930,1.0,0,0.0,0,0.0,69,7.6
"01039","3","10","71","0","2021","2","",46,1490,1488,1471,14519037,61298,705,753,"",3.05,1.29,1.29,1.29,1.35,0.23,0.40,1.05,"",0,0.0,11,0.7,59,4.1,29,2.0,1006132,7.4,3610,6.3,364,106.7,36,5.0
"01039","5","10","71","0","2021","2","",880,9862,9921,10055,98319975,16194618,297174,760,"",0.95,0.98,0.98,0.98,0.97,1.02,1.01,0.99,"",44,5.3,933,10.4,636,6.8,503,5.3,10901293,12.5,2530868,18.5,101538,51.9,33,4.5
"01041","0","10","70","0","2021","2","",283,3438,3370,3383,37088942,4515129,109095,840,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.3,789,29.8,270,8.7,-69,-2.0,6850003,22.7,604721,15.5,47696,77.7,82,10.8
"01041","1","10","71","0","2021","2","",10,44,41,42,510202,0,0,927,"",6.25,0.63,0.60,0.62,0.47,0.00,0.00,0.76,"",0,0.0,1,2.3,0,0.0,1,2.4,29880,6.2,0,0.0,0,0.0,40,4.5
"01041","2","10","71","0","2021","2","",9,47,47,47,557477,0,0,912,"",4.92,0.42,0.43,0.44,0.46,0.00,0.00,1.06,"",0,0.0,2,4.4,3,6.8,4,9.3,51142,10.1,0,0.0,0,0.0,27,3.1
"01041","3","10","71","0","2021","2","",22,559,564,568,5061540,48877,562,691,"",4.93,1.67,1.72,1.77,1.51,0.67,0.87,0.88,"",0,0.0,30,5.7,51,9.9,48,9.2,216138,4.5,3860,8.6,297,112.1,-25,-3.5
"01041","5","10","71","0","2021","2","",242,2788,2718,2726,30959723,4466252,108533,868,"",0.88,0.95,0.95,0.94,0.98,1.01,1.00,1.04,"",9,3.9,756,37.2,216,8.6,-122,-4.3,6552843,26.8,600861,15.5,47399,77.5,105,13.8
"01043","0","10","70","0","2021","2","",1934,28674,28833,28830,320606347,41121803,619031,857,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,4.0,3092,12.1,2628,10.0,1381,5.0,44657245,16.2,3435959,9.1,242842,64.6,53,6.6
"01043","1","10","71","0","2021","2","",19,209,205,205,3184273,0,0,1187,"",1.74,0.36,0.35,0.35,0.34,0.00,0.00,0.96,"",0,0.0,-3,-1.4,0,0.0,8,4.1,66799,2.1,0,0.0,0,0.0,15,1.3
"01043","2","10","71","0","2021","2","",16,699,665,587,7494257,0,0,886,"",1.28,0.75,0.72,0.64,0.71,0.00,0.00,1.01,"",0,0.0,-6,-0.9,-22,-3.2,28,5.0,207690,2.9,0,0.0,0,0.0,24,2.8
"01043","3","10","71","0","2021","2","",51,3336,3415,3477,34816532,451448,5778,786,"",1.67,1.19,1.22,1.27,1.20,0.68,1.58,0.98,"",1,2.0,15,0.5,398,13.2,365,11.7,2278717,7.0,76458,20.4,3338,136.8,-9,-1.1
"01043","5","10","71","0","2021","2","",1848,24430,24548,24561,275111285,40670355,613253,863,"",0.98,1.00,1.00,1.00,1.01,1.01,1.00,1.01,"",73,4.1,3086,14.5,2252,10.1,980,4.2,42104039,18.1,3359501,9.0,239504,64.1,63,7.9
"01045","0","10","70","0","2021","2","",922,17196,17331,17380,240629613,14196588,224173,1070,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,4.1,840,5.1,882,5.4,745,4.5,18018259,8.1,2060458,17.0,91515,69.0,31,3.0
"01045","1","10","71","0","2021","2","",37,2912,2914,2893,47421117,0,0,1255,"",7.10,8.34,8.36,8.31,6.77,0.00,0.00,0.81,"",1,2.8,26,0.9,14,0.5,17,0.6,368804,0.8,0,0.0,0,0.0,1,0.1
"01045","2","10","71","0","2021","2","",14,174,174,165,2161249,0,0,972,"",2.35,0.31,0.31,0.30,0.27,0.00,0.00,0.88,"",0,0.0,1,0.6,-1,-0.6,-5,-2.9,146756,7.3,0,0.0,0,0.0,75,8.4
"01045","3","10","71","0","2021","2","",56,1864,1880,1887,19168681,105169,1209,786,"",3.85,1.11,1.11,1.14,0.88,0.46,0.92,0.79,"",0,0.0,-46,-2.4,64,3.5,51,2.8,1434770,8.1,-21175,-16.8,462,61.8,50,6.8
"01045","5","10","71","0","2021","2","",815,12246,12363,12435,171878566,14091419,222964,1071,"",0.91,0.84,0.84,0.84,0.84,1.02,1.00,1.00,"",35,4.5,859,7.5,805,7.0,682,5.8,16067929,10.3,2081633,17.3,91053,69.0,35,3.4
"01047","0","10","70","0","2021","2","",868,11211,11170,11174,115088630,15056763,330791,792,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.8,781,7.5,306,2.8,115,1.0,6592451,6.1,2378168,18.8,152828,85.9,18,2.3
"01047","1","10","71","0","2021","2","",18,169,169,170,3024556,0,0,1374,"",3.67,0.74,0.75,0.76,0.90,0.00,0.00,1.20,"",0,0.0,-4,-2.3,-1,-0.6,4,2.4,246853,8.9,0,0.0,0,0.0,115,9.1
"01047","2","10","71","0","2021","2","",19,553,507,501,5848089,0,0,865,"",3.39,1.51,1.41,1.42,1.54,0.00,0.00,1.06,"",-1,-5.0,-5,-0.9,-77,-13.2,-43,-7.9,-983013,-14.4,0,0.0,0,0.0,-70,-7.5
"01047","3","10","71","0","2021","2","",60,1522,1541,1599,14494012,79727,1845,717,"",4.39,1.39,1.42,1.51,1.40,0.33,0.95,0.97,"",0,0.0,-80,-5.0,-18,-1.2,35,2.2,62748,0.4,6699,9.2,435,30.9,12,1.7
"01047","5","10","71","0","2021","2","",771,8967,8953,8904,91721973,14977036,328946,789,"",0.91,0.94,0.94,0.93,0.94,1.02,1.00,1.00,"",16,2.1,870,10.7,402,4.7,119,1.4,7265863,8.6,2371469,18.8,152393,86.3,23,3.0
"01049","0","10","70","0","2021","2","",1299,21928,22046,22282,231643106,32403572,489046,807,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,5.6,1712,8.5,1537,7.5,1008,4.7,28426814,14.0,5115065,18.7,182747,59.7,51,6.7
"01049","1","10","71","0","2021","2","",21,163,167,178,2516356,0,0,1143,"",2.86,0.37,0.38,0.40,0.37,0.00,0.00,0.98,"",1,5.0,-2,-1.2,0,0.0,10,6.0,78273,3.2,0,0.0,0,0.0,18,1.6
"01049","2","10","71","0","2021","2","",16,528,517,504,5184586,0,0,772,"",1.91,0.74,0.73,0.72,0.68,0.00,0.00,0.93,"",0,0.0,-15,-2.8,-29,-5.3,-21,-4.0,-66903,-1.3,0,0.0,0,0.0,21,2.8
"01049","3","10","71","0","2021","2","",59,2647,2676,2723,27746370,357514,4456,796,"",2.88,1.24,1.25,1.29,1.33,0.68,1.55,1.06,"",0,0.0,2,0.1,88,3.4,139,5.4,2579761,10.3,82087,29.8,2455,122.7,53,7.1
"01049","5","10","71","0","2021","2","",1203,18590,18686,18877,196195794,32046058,484590,806,"",0.95,1.00,1.00,0.99,1.00,1.01,1.00,1.00,"",68,6.0,1727,10.2,1478,8.6,880,4.9,25835683,15.2,5032978,18.6,180292,59.2,51,6.8
"01051","0","10","70","0","2021","2","",1510,19654,19869,20111,190861282,28361117,431646,739,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",84,5.9,1878,10.6,1410,7.6,1071,5.6,21118879,12.4,4293863,17.8,189384,78.2,30,4.2
"01051","1","10","71","0","2021","2","",14,173,173,164,2377512,0,0,1076,"",1.64,0.43,0.43,0.41,0.43,0.00,0.00,1.01,"",0,0.0,8,4.8,0,0.0,-2,-1.2,98311,4.3,0,0.0,0,0.0,32,3.1
"01051","2","10","71","0","2021","2","",24,947,946,947,12777766,0,0,1038,"",2.46,1.48,1.48,1.49,2.03,0.00,0.00,1.37,"",-3,-11.1,-24,-2.5,-44,-4.4,22,2.4,477562,3.9,0,0.0,0,0.0,54,5.5
"01051","3","10","71","0","2021","2","",47,3205,3189,3155,31877660,1182303,15317,770,"",1.98,1.67,1.65,1.65,1.85,2.56,6.03,1.12,"",0,0.0,-187,-5.5,-29,-0.9,35,1.1,2274604,7.7,-47848,-3.9,3921,34.4,68,9.7
"01051","5","10","71","0","2021","2","",1425,15329,15561,15845,143828344,27178814,416329,710,"",0.97,0.92,0.92,0.92,0.89,0.98,0.97,0.96,"",87,6.5,2081,15.7,1483,10.5,1016,6.9,18268402,14.5,4341711,19.0,185463,80.3,23,3.3
"01053","0","10","70","0","2021","2","",860,12060,12064,12230,132053980,14790118,220826,838,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,3.9,283,2.4,89,0.7,-85,-0.7,8203055,6.6,844600,6.1,84550,62.0,46,5.8
"01053","1","10","71","0","2021","2","",7,53,60,58,909239,0,0,1227,"",1.44,0.22,0.25,0.24,0.24,0.00,0.00,1.01,"",0,0.0,-9,-14.5,3,5.3,3,5.5,51575,6.0,0,0.0,0,0.0,90,7.9
"01053","2","10","71","0","2021","2","",19,482,475,460,6021774,0,0,981,"",3.42,1.23,1.22,1.19,1.38,0.00,0.00,1.14,"",1,5.6,-30,-5.9,-26,-5.2,-77,-14.3,240745,4.2,0,0.0,0,0.0,120,13.9
"01053","3","10","71","0","2021","2","",43,3130,3118,3166,36614428,1611208,18918,898,"",3.17,2.66,2.65,2.72,3.07,6.70,14.55,1.15,"",2,4.9,-75,-2.3,23,0.7,-45,-1.4,656907,1.8,-89729,-5.3,8649,84.2,26,3.0
"01053","5","10","71","0","2021","2","",791,8395,8411,8546,88508539,13178910,201908,806,"",0.95,0.82,0.82,0.82,0.79,0.91,0.92,0.96,"",29,3.8,397,5.0,89,1.1,34,0.4,7253828,8.9,934329,7.6,75901,60.2,51,6.8
"01055","0","10","70","0","2021","2","",2204,31613,31546,31690,321635113,48925932,801099,783,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",129,6.2,2740,9.5,2099,7.1,817,2.6,35598049,12.4,7617289,18.4,376233,88.6,43,5.8
"01055","1","10","71","0","2021","2","",19,292,281,278,5712982,0,0,1549,"",1.52,0.45,0.44,0.44,0.61,0.00,0.00,1.37,"",0,0.0,-6,-2.0,-30,-9.6,-31,-10.0,-251538,-4.2,0,0.0,0,0.0,50,3.3
"01055","2","10","71","0","2021","2","",22,750,747,707,8220388,0,0,861,"",1.55,0.73,0.74,0.71,0.78,0.00,0.00,1.07,"",0,0.0,-36,-4.6,-26,-3.4,-64,-8.3,-81950,-1.0,0,0.0,0,0.0,39,4.7
"01055","3","10","71","0","2021","2","",105,4009,4014,4058,40526796,474462,6497,774,"",3.02,1.30,1.31,1.35,1.40,0.60,1.38,1.06,"",1,1.0,38,1.0,350,9.6,319,8.5,1714375,4.4,127774,36.9,1241,23.6,-13,-1.7
"01055","5","10","71","0","2021","2","",2058,26562,26504,26647,267174947,48451470,794602,773,"",0.96,0.99,0.99,0.99,0.98,1.01,1.00,0.99,"",128,6.6,2744,11.5,1805,7.3,593,2.3,34217162,14.7,7489515,18.3,374992,89.4,52,7.2
"01057","0","10","70","0","2021","2","",350,3988,4007,4074,36848440,4975308,85646,705,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.7,172,4.5,197,5.2,294,7.8,3713655,11.2,765072,18.2,35630,71.2,35,5.2
"01057","1","10","71","0","2021","2","",7,36,37,40,484278,0,0,989,"",3.54,0.44,0.46,0.49,0.45,0.00,0.00,0.97,"",0,0.0,0,0.0,1,2.8,4,11.1,9040,1.9,0,0.0,0,0.0,-26,-2.6
"01057","2","10","71","0","2021","2","",10,249,236,209,2159975,0,0,718,"",4.42,1.91,1.83,1.62,1.78,0.00,0.00,0.99,"",0,0.0,-7,-2.7,-10,-4.1,-1,-0.5,69140,3.3,0,0.0,0,0.0,40,5.9
"01057","3","10","71","0","2021","2","",20,897,887,950,9199305,23721,273,776,"",3.63,2.30,2.27,2.45,2.77,0.29,0.54,1.18,"",0,0.0,23,2.6,75,9.2,92,10.7,922165,11.1,-3432,-12.6,113,70.6,25,3.3
"01057","5","10","71","0","2021","2","",313,2806,2847,2875,25004882,4951587,85373,677,"",0.92,0.83,0.84,0.83,0.80,1.02,1.00,0.96,"",6,2.0,156,5.9,131,4.8,199,7.4,2713310,12.2,768504,18.4,35517,71.2,37,5.8
"01059","0","10","70","0","2021","2","",612,10681,10622,10570,107154431,12715257,210177,776,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,2.5,389,3.8,354,3.4,199,1.9,9712422,10.0,1273444,11.1,84491,67.2,49,6.7
"01059","1","10","71","0","2021","2","",11,91,89,90,1457975,0,0,1246,"",3.18,0.42,0.42,0.42,0.47,0.00,0.00,1.11,"",1,10.0,3,3.4,0,0.0,2,2.3,90206,6.6,0,0.0,0,0.0,55,4.6
"01059","2","10","71","0","2021","2","",14,335,354,342,3626029,0,0,812,"",3.54,0.96,1.04,1.02,1.03,0.00,0.00,1.02,"",0,0.0,-9,-2.6,5,1.4,-4,-1.2,47665,1.3,0,0.0,0,0.0,17,2.1
"01059","3","10","71","0","2021","2","",29,1525,1527,1529,15557849,145109,2895,784,"",3.01,1.46,1.48,1.52,1.61,0.70,2.34,1.08,"",0,0.0,121,8.6,175,12.9,148,10.7,1037833,7.1,29588,25.6,1187,69.5,-26,-3.2
"01059","5","10","71","0","2021","2","",558,8730,8652,8609,86512578,12570148,207282,768,"",0.94,0.96,0.96,0.95,0.95,1.01,0.99,0.99,"",14,2.6,274,3.2,174,2.1,53,0.6,8536718,10.9,1243856,11.0,83304,67.2,62,8.8
"01061","0","10","70","0","2021","2","",538,5032,5060,5095,45330034,7530915,112426,689,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,6.3,113,2.3,1,0.0,-59,-1.1,1054285,2.4,-104342,-1.4,39473,54.1,14,2.1
"01061","1","10","71","0","2021","2","",11,57,55,57,760047,0,0,1038,"",3.62,0.56,0.54,0.56,0.58,0.00,0.00,1.04,"",0,0.0,-1,-1.7,-5,-8.3,2,3.6,22502,3.1,0,0.0,0,0.0,54,5.5
"01061","2","10","71","0","2021","2","",12,85,86,87,854400,0,0,764,"",3.45,0.52,0.53,0.54,0.57,0.00,0.00,1.08,"",0,0.0,2,2.4,2,2.4,3,3.6,38199,4.7,0,0.0,0,0.0,14,1.9
"01061","3","10","71","0","2021","2","",34,1264,1263,1286,11228532,996255,11458,680,"",4.01,2.57,2.56,2.66,2.75,8.14,17.31,1.06,"",0,0.0,0,0.0,1,0.1,1,0.1,-36359,-0.3,-57240,-5.4,4183,57.5,-2,-0.3
"01061","5","10","71","0","2021","2","",481,3626,3656,3665,32487055,6534660,100968,685,"",0.92,0.85,0.85,0.84,0.85,0.89,0.90,1.00,"",32,7.1,112,3.2,3,0.1,-65,-1.7,1029943,3.3,-47102,-0.7,35290,53.7,19,2.9
"01063","0","10","70","0","2021","2","",168,1881,1880,1903,18621841,3240401,110252,759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,3.1,139,8.0,109,6.2,118,6.6,2711653,17.0,1171139,56.6,84673,331.0,66,9.5
"01063","1","10","71","0","2021","2","",7,23,23,23,325947,0,0,1090,"",7.37,0.60,0.61,0.60,0.60,0.00,0.00,0.99,"",0,0.0,-13,-36.1,-8,-25.8,-1,-4.2,-11072,-3.3,0,0.0,0,0.0,235,27.5
"01063","2","10","71","0","2021","2","",9,52,51,51,479392,0,0,718,"",8.30,0.85,0.84,0.85,0.78,0.00,0.00,0.92,"",0,0.0,0,0.0,-1,-1.9,-2,-3.8,2008,0.4,0,0.0,0,0.0,16,2.3
"01063","3","10","71","0","2021","2","",21,481,484,491,4635054,254428,4958,735,"",7.93,2.62,2.64,2.71,2.76,4.83,7.64,1.04,"",-2,-8.7,17,3.7,44,10.0,55,12.6,276991,6.4,18631,7.9,2631,113.1,-16,-2.1
"01063","5","10","71","0","2021","2","",131,1325,1322,1338,13181448,2985973,105294,763,"",0.80,0.83,0.83,0.82,0.84,0.94,0.96,1.01,"",7,5.6,135,11.3,74,5.9,66,5.2,2443726,22.8,1152508,62.9,82042,352.8,95,14.2
"01065","0","10","70","0","2021","2","",296,2519,2533,2535,26084849,2992220,46599,793,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,3.5,23,0.9,62,2.5,56,2.3,730073,2.9,271932,10.0,20355,77.6,7,0.9
"01065","1","10","71","0","2021","2","",11,39,42,42,599781,0,0,1125,"",6.57,0.76,0.82,0.83,0.79,0.00,0.00,0.98,"",0,0.0,-9,-18.8,-5,-10.6,-2,-4.5,-44509,-6.9,0,0.0,0,0.0,55,5.1
"01065","2","10","71","0","2021","2","",11,90,88,88,968961,0,0,841,"",5.75,1.10,1.08,1.10,1.13,0.00,0.00,1.03,"",0,0.0,5,5.9,2,2.3,5,6.0,118588,13.9,0,0.0,0,0.0,68,8.8
"01065","3","10","71","0","2021","2","",22,691,694,689,6499447,370878,4265,723,"",4.72,2.81,2.81,2.86,2.76,7.62,15.54,0.98,"",0,0.0,-24,-3.4,47,7.3,23,3.5,109214,1.7,11846,3.3,2130,99.8,-4,-0.6
"01065","5","10","71","0","2021","2","",252,1699,1709,1716,18016660,2621342,42334,811,"",0.88,0.79,0.79,0.79,0.81,0.90,0.92,1.03,"",10,4.1,51,3.1,18,1.1,30,1.8,546780,3.1,260086,11.0,18225,75.6,9,1.1
"01067","0","10","70","0","2021","2","",362,3512,3575,3589,36859724,4554467,61904,797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.8,148,4.4,76,2.2,80,2.3,1245105,3.5,397707,9.6,22652,57.7,5,0.6
"01067","1","10","71","0","2021","2","",7,43,41,41,532244,0,0,983,"",3.42,0.60,0.57,0.57,0.50,0.00,0.00,0.85,"",0,0.0,2,4.9,4,10.8,0,0.0,31066,6.2,0,0.0,0,0.0,11,1.1
"01067","2","10","71","0","2021","2","",10,69,68,66,731219,0,0,831,"",4.28,0.60,0.59,0.58,0.60,0.00,0.00,1.02,"",0,0.0,5,7.8,1,1.5,-2,-2.9,-15251,-2.0,0,0.0,0,0.0,-35,-4.0
"01067","3","10","71","0","2021","2","",21,587,587,587,5581243,161382,2015,731,"",3.68,1.71,1.69,1.72,1.68,2.18,5.53,0.98,"",0,0.0,60,11.4,2,0.3,0,0.0,281026,5.3,36433,29.2,1077,114.8,11,1.5
"01067","5","10","71","0","2021","2","",324,2813,2879,2895,30015018,4393085,59889,807,"",0.92,0.94,0.95,0.95,0.96,0.99,0.97,1.02,"",10,3.2,81,3.0,69,2.5,82,2.9,948264,3.3,361274,9.0,21575,56.3,4,0.5
"01069","0","10","70","0","2021","2","",3180,47641,48071,47938,565748588,67599996,1060707,909,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",132,4.3,3581,8.1,2726,6.0,1571,3.4,60806866,12.0,10196957,17.8,488286,85.3,51,5.9
"01069","1","10","71","0","2021","2","",25,320,317,317,5506079,0,0,1332,"",1.39,0.33,0.33,0.33,0.33,0.00,0.00,1.01,"",0,0.0,17,5.6,1,0.3,-3,-0.9,202627,3.8,0,0.0,0,0.0,29,2.2
"01069","2","10","71","0","2021","2","",28,912,893,894,10800072,0,0,923,"",1.36,0.59,0.58,0.59,0.58,0.00,0.00,0.99,"",-1,-3.4,-54,-5.6,-53,-5.6,-21,-2.3,-99556,-0.9,0,0.0,0,0.0,33,3.7
"01069","3","10","71","0","2021","2","",70,6999,7082,7071,96989508,549218,7384,1058,"",1.40,1.51,1.51,1.55,1.90,0.50,1.18,1.25,"",0,0.0,-67,-0.9,167,2.4,50,0.7,4152002,4.5,55065,11.1,3758,103.6,38,3.7
"01069","5","10","71","0","2021","2","",3057,39410,39779,39656,452452929,67050778,1053323,879,"",0.99,0.97,0.97,0.97,0.94,1.02,1.00,0.97,"",133,4.5,3685,10.3,2611,7.0,1545,4.1,56551793,14.3,10141892,17.8,484528,85.2,56,6.8
"01071","0","10","70","0","2021","2","",1061,14995,14966,15087,159754345,19368385,395571,818,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,5.2,1447,10.7,1216,8.8,832,5.8,21845587,15.8,2165424,12.6,115953,41.5,52,6.8
"01071","1","10","71","0","2021","2","",22,131,132,134,2335848,0,0,1358,"",3.67,0.43,0.44,0.44,0.50,0.00,0.00,1.15,"",0,0.0,-1,-0.8,3,2.3,5,3.9,160002,7.4,0,0.0,0,0.0,71,5.5
"01071","2","10","71","0","2021","2","",13,185,182,182,2144204,0,0,901,"",1.90,0.38,0.38,0.38,0.41,0.00,0.00,1.07,"",0,0.0,-7,-3.6,-11,-5.7,-11,-5.7,-11747,-0.5,0,0.0,0,0.0,40,4.6
"01071","3","10","71","0","2021","2","",63,2735,2733,2757,28194525,401223,4614,791,"",3.77,1.87,1.87,1.92,1.96,1.27,1.98,1.04,"",-1,-1.6,31,1.1,217,8.6,234,9.3,1095091,4.0,2731,0.7,2195,90.7,-17,-2.1
"01071","5","10","71","0","2021","2","",963,11944,11919,12014,127079768,18967162,390957,817,"",0.93,0.94,0.94,0.93,0.94,1.00,1.00,1.00,"",53,5.8,1424,13.5,1007,9.2,604,5.3,20602241,19.3,2162693,12.9,113758,41.0,69,9.2
"01073","0","10","70","0","2021","2","",20188,339384,341101,342576,5188785994,409773914,6365630,1170,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",944,4.9,25158,8.0,18128,5.6,13353,4.1,533019354,11.4,90399443,28.3,3034933,91.1,58,5.2
"01073","1","10","71","0","2021","2","",92,8289,8217,8234,172303418,0,0,1607,"",0.81,1.20,1.20,1.20,1.14,0.00,0.00,0.95,"",-2,-2.1,144,1.8,85,1.0,120,1.5,1009807,0.6,0,0.0,0,0.0,-14,-0.9
"01073","2","10","71","0","2021","2","",77,24849,24830,24767,391309227,0,0,1213,"",0.59,2.24,2.26,2.29,2.29,0.00,0.00,1.01,"",-4,-4.9,884,3.7,858,3.6,819,3.4,26690972,7.3,0,0.0,0,0.0,42,3.6
"01073","3","10","71","0","2021","2","",430,25750,25794,25951,363477030,1146503,13494,1082,"",1.35,0.78,0.78,0.80,0.78,0.17,0.36,0.99,"",2,0.5,-893,-3.4,-53,-0.2,141,0.5,15568425,4.5,92399,8.8,6313,87.9,57,5.6
"01073","5","10","71","0","2021","2","",19589,280496,282260,283624,4261696319,408627411,6352136,1162,"",1.00,0.97,0.97,0.97,0.97,1.02,1.01,1.00,"",948,5.1,25023,9.8,17238,6.5,12273,4.5,489750150,13.0,90307044,28.4,3028620,91.1,63,5.7
"01075","0","10","70","0","2021","2","",288,3355,3332,3336,35742020,3682501,57504,823,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,4.3,194,6.1,87,2.7,42,1.3,1358416,4.0,537766,17.1,27764,93.4,5,0.6
"01075","1","10","71","0","2021","2","",7,35,36,35,412329,0,0,898,"",4.30,0.51,0.54,0.52,0.40,0.00,0.00,0.76,"",-1,-12.5,1,2.9,4,12.5,1,2.9,-3284,-0.8,0,0.0,0,0.0,-61,-6.4
"01075","2","10","71","0","2021","2","",9,67,67,67,640376,0,0,735,"",4.84,0.61,0.62,0.64,0.54,0.00,0.00,0.87,"",0,0.0,-5,-6.9,-5,-6.9,-6,-8.2,-29316,-4.4,0,0.0,0,0.0,23,3.2
"01075","3","10","71","0","2021","2","",29,459,464,459,4306339,13320,154,719,"",6.39,1.40,1.43,1.45,1.34,0.22,0.45,0.94,"",0,0.0,-6,-1.3,8,1.8,4,0.9,108862,2.6,4071,44.0,99,180.0,15,2.1
"01075","5","10","71","0","2021","2","",243,2794,2765,2775,30382976,3669181,57350,841,"",0.87,0.98,0.98,0.97,1.00,1.02,1.00,1.03,"",13,5.7,204,7.9,80,3.0,43,1.6,1282154,4.4,533695,17.0,27665,93.2,2,0.2
"01077","0","10","70","0","2021","2","",2160,28806,28904,28855,288122634,44209547,713808,768,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,1.7,3000,11.6,2397,9.0,1272,4.6,30091609,11.7,8633037,24.3,332200,87.1,23,3.1
"01077","1","10","71","0","2021","2","",22,273,276,274,4939496,0,0,1385,"",1.80,0.47,0.47,0.47,0.59,0.00,0.00,1.25,"",0,0.0,-22,-7.5,-11,-3.8,-8,-2.8,100822,2.1,0,0.0,0,0.0,93,7.2
"01077","2","10","71","0","2021","2","",15,1425,1422,1210,17539440,0,0,998,"",1.08,1.52,1.53,1.33,1.85,0.00,0.00,1.27,"",-1,-6.2,35,2.5,30,2.2,35,3.0,85447,0.5,0,0.0,0,0.0,-20,-2.0
"01077","3","10","71","0","2021","2","",47,3354,3402,3447,37672956,126276,1798,852,"",1.38,1.19,1.21,1.26,1.45,0.18,0.43,1.19,"",0,0.0,63,1.9,300,9.7,320,10.2,1840482,5.1,3669,3.0,524,41.1,-17,-2.0
"01077","5","10","71","0","2021","2","",2076,23754,23804,23924,227970742,44083271,712010,736,"",0.99,0.97,0.97,0.97,0.93,1.02,1.00,0.96,"",37,1.8,2924,14.0,2078,9.6,925,4.0,28064858,14.0,8629368,24.3,331676,87.2,32,4.5
"01079","0","10","70","0","2021","2","",491,4909,4973,4983,49405879,6040324,95564,767,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,2.7,180,3.8,209,4.4,173,3.6,4146930,9.2,64050,1.1,25007,35.4,37,5.1
"01079","1","10","71","0","2021","2","",11,85,80,79,1499074,0,0,1418,"",3.96,0.85,0.80,0.79,1.04,0.00,0.00,1.28,"",0,0.0,8,10.4,-1,-1.2,-1,-1.2,132267,9.7,0,0.0,0,0.0,93,7.0
"01079","2","10","71","0","2021","2","",11,163,164,165,1819356,0,0,853,"",3.47,1.02,1.02,1.05,1.12,0.00,0.00,1.08,"",0,0.0,-4,-2.4,-4,-2.4,-4,-2.4,41405,2.3,0,0.0,0,0.0,39,4.8
